Entity,Code,Day,Alpha,Beta,Gamma,Delta,Omicron (BA.1),Omicron (BA.2),Omicron (BA.2.12.1),Omicron (BA.2.75),Omicron (BA.4),Omicron (BA.5),Omicron (BQ.1),Omicron (XBB),Omicron (XBB.1.5),Omicron (XBB.1.16),Omicron (CH.1.1),Omicron (XBB.1.9),Omicron (XBB.2.3),Omicron (EG.5.1),Recombinant,non_who
Peru,PER,2021-03-15,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
Peru,PER,2021-03-29,2,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Peru,PER,2021-04-12,13,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
Peru,PER,2021-04-26,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Peru,PER,2021-05-10,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Peru,PER,2021-05-24,2,0,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Peru,PER,2021-06-07,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Peru,PER,2021-06-21,0,0,158,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Peru,PER,2021-07-05,0,0,82,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Peru,PER,2021-07-19,0,0,219,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Peru,PER,2021-08-02,0,0,159,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Peru,PER,2021-08-16,0,0,287,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Peru,PER,2021-08-30,0,0,204,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,2021-09-13,0,0,192,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Peru,PER,2021-09-27,0,0,183,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,2021-10-11,0,0,94,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,2021-10-25,0,0,35,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,2021-11-08,0,0,27,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,2021-11-22,0,0,18,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,2021-12-06,0,0,22,710,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,2021-12-20,0,0,3,1048,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,2022-01-03,0,0,1,478,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,2022-01-17,0,0,1,183,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,2022-01-31,0,0,0,11,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,2022-02-14,0,0,0,2,1291,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,2022-02-28,0,0,0,1,989,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,2022-03-14,0,0,0,1,570,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,2022-03-28,0,0,0,3,300,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,2022-04-11,0,0,0,1,115,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,2022-04-25,0,0,0,0,54,78,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,2022-05-09,0,0,0,0,25,139,38,0,0,0,0,0,0,0,0,0,0,0,3,0
Peru,PER,2022-05-23,0,0,0,0,30,330,152,0,8,1,0,0,0,0,0,0,0,0,3,0
Peru,PER,2022-06-06,0,0,0,0,11,451,311,0,51,36,0,0,0,0,0,0,0,0,11,0
Peru,PER,2022-06-20,0,0,0,0,9,368,613,0,143,232,0,0,0,0,0,0,0,0,9,0
Peru,PER,2022-07-04,0,0,0,0,2,272,560,1,395,987,0,0,0,0,0,0,0,0,5,0
Peru,PER,2022-07-18,0,0,0,0,2,96,238,0,584,1673,0,0,0,0,0,0,0,0,2,0
Peru,PER,2022-08-01,0,0,0,0,0,19,89,3,408,1826,0,0,0,0,0,0,0,0,1,0
Peru,PER,2022-08-15,0,0,0,0,1,3,22,2,312,1539,0,0,0,0,0,0,0,0,1,0
Peru,PER,2022-08-29,0,0,0,0,0,3,5,2,262,1133,0,0,0,0,0,0,0,0,0,0
Peru,PER,2022-09-12,0,0,0,0,1,4,3,1,253,1005,0,0,0,0,0,0,0,0,0,0
Peru,PER,2022-09-26,0,0,0,0,1,2,0,4,168,533,0,0,0,0,0,0,0,0,0,0
Peru,PER,2022-10-10,0,0,0,0,0,1,3,2,83,247,0,0,0,0,0,0,0,0,0,0
Peru,PER,2022-10-24,0,0,0,0,0,0,1,1,26,199,12,2,0,0,0,0,0,0,0,0
Peru,PER,2022-11-07,0,0,0,0,0,1,0,6,33,340,71,26,0,0,0,0,0,0,0,0
Peru,PER,2022-11-21,0,0,0,0,0,1,0,28,40,460,405,464,0,0,8,0,0,0,0,0
Peru,PER,2022-12-05,0,0,0,0,0,1,0,18,7,371,591,1717,0,0,38,0,0,0,0,0
Peru,PER,2022-12-19,0,0,0,0,0,0,0,20,1,208,610,2477,2,0,48,0,0,0,0,0
Peru,PER,2023-01-02,0,0,0,0,0,0,0,9,1,68,261,1170,2,0,46,0,0,0,0,0
Peru,PER,2023-01-16,0,0,0,0,0,0,0,5,1,17,71,481,3,0,26,0,0,0,0,0
Peru,PER,2023-01-30,0,0,0,0,0,0,0,1,0,1,24,131,5,0,14,0,0,0,0,0
Peru,PER,2023-02-27,0,0,0,0,0,0,0,1,0,0,9,65,21,0,11,0,0,0,0,0
Peru,PER,2023-03-13,0,0,0,0,0,0,0,0,0,0,1,105,43,0,10,0,0,0,0,0
Peru,PER,2023-03-27,0,0,0,0,0,0,0,0,0,0,4,105,113,0,9,0,0,0,0,0
Peru,PER,2023-04-10,0,0,0,0,0,0,0,0,0,0,0,144,222,0,4,1,0,0,1,0
Peru,PER,2023-04-24,0,0,0,0,0,0,0,0,0,0,0,111,239,0,2,0,0,0,0,0
Peru,PER,2023-05-08,0,0,0,0,0,0,0,0,0,0,1,42,188,0,1,0,0,0,0,0
Peru,PER,2023-05-22,0,0,0,0,0,0,0,0,0,0,0,32,165,1,0,3,0,0,0,0
Peru,PER,2023-06-05,0,0,0,0,0,0,0,0,0,0,0,14,176,0,0,4,2,0,0,0
Peru,PER,2023-06-19,0,0,0,0,0,0,0,0,0,0,0,9,144,0,1,9,3,0,0,0
Peru,PER,2023-07-03,0,0,0,0,0,0,0,0,0,0,0,5,170,0,0,4,7,0,0,0
Peru,PER,2023-07-17,0,0,0,0,0,0,0,0,1,4,0,3,114,0,0,0,4,0,0,0
Philippines,PHL,2021-03-01,61,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190
Philippines,PHL,2021-03-15,182,242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
Philippines,PHL,2021-03-29,299,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
Philippines,PHL,2021-04-12,273,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
Philippines,PHL,2021-04-26,116,127,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
Philippines,PHL,2021-05-10,182,187,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Philippines,PHL,2021-05-24,122,123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Philippines,PHL,2021-06-07,226,246,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Philippines,PHL,2021-06-21,212,263,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Philippines,PHL,2021-07-05,314,388,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Philippines,PHL,2021-07-19,271,307,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Philippines,PHL,2021-08-02,186,163,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Philippines,PHL,2021-08-16,66,60,0,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Philippines,PHL,2021-08-30,15,20,0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Philippines,PHL,2021-09-13,1,1,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Philippines,PHL,2022-01-03,0,0,0,2,155,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,PHL,2022-01-17,0,0,0,0,174,2600,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Philippines,PHL,2022-01-31,0,0,0,0,67,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,PHL,2022-02-14,0,0,0,0,47,939,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Philippines,PHL,2022-02-28,0,0,0,0,6,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,PHL,2022-03-14,0,0,0,0,7,148,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Philippines,PHL,2022-06-06,0,0,0,0,0,46,27,0,6,36,0,0,0,0,0,0,0,0,0,0
Philippines,PHL,2022-06-20,0,0,0,0,0,30,33,0,16,94,0,0,0,0,0,0,0,0,1,0
Philippines,PHL,2022-07-04,0,0,0,0,0,16,10,0,19,231,0,0,0,0,0,0,0,0,0,0
Philippines,PHL,2022-07-18,0,0,0,0,0,5,3,0,36,319,0,0,0,0,0,0,0,0,1,0
Philippines,PHL,2022-08-01,0,0,0,0,0,10,2,0,20,781,0,0,0,0,0,0,0,0,0,0
Philippines,PHL,2022-08-15,0,0,0,0,0,5,0,3,13,815,0,0,0,0,0,0,0,0,0,0
Philippines,PHL,2022-08-29,0,0,0,0,0,11,0,1,3,569,0,0,0,0,0,0,0,0,14,0
Philippines,PHL,2022-09-12,0,0,0,0,0,25,0,1,2,318,0,0,0,0,0,0,0,0,48,0
Philippines,PHL,2022-09-26,0,0,0,0,0,90,0,1,0,87,0,6,0,0,0,0,0,0,104,0
Philippines,PHL,2022-10-10,0,0,0,0,0,128,0,0,0,46,0,110,0,0,0,0,0,0,20,0
Philippines,PHL,2022-10-24,0,0,0,0,0,172,0,0,0,23,0,246,0,0,0,0,0,0,36,0
Philippines,PHL,2022-11-07,0,0,0,0,0,166,0,0,0,7,1,180,0,0,0,0,0,0,41,0
Philippines,PHL,2022-11-21,0,0,0,0,0,145,0,3,0,3,2,144,0,0,0,0,0,0,45,0
Philippines,PHL,2022-12-05,0,0,0,0,0,148,0,0,0,2,1,82,0,0,0,0,0,0,9,0
Philippines,PHL,2022-12-19,0,0,0,0,0,55,0,2,0,2,1,32,0,0,0,0,0,0,8,0
Philippines,PHL,2023-04-10,0,0,0,0,0,35,0,0,0,0,0,8,40,2,0,66,0,0,9,0
Philippines,PHL,2023-04-24,0,0,0,0,0,50,0,0,0,0,0,12,36,5,0,124,2,0,5,0
Philippines,PHL,2023-05-08,0,0,0,0,0,11,0,0,0,0,0,4,17,6,0,58,4,0,3,0
Poland,POL,2021-03-01,790,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394
Poland,POL,2021-03-15,1715,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228
Poland,POL,2021-03-29,1583,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
Poland,POL,2021-04-12,2024,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Poland,POL,2021-04-26,2917,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Poland,POL,2021-05-10,2467,11,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Poland,POL,2021-05-24,2102,3,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Poland,POL,2021-06-07,930,2,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Poland,POL,2021-06-21,289,1,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Poland,POL,2021-07-05,76,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Poland,POL,2021-07-19,17,2,1,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Poland,POL,2021-08-02,13,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Poland,POL,2021-08-16,2,0,1,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Poland,POL,2021-08-30,1,0,0,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,POL,2021-09-13,0,0,0,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,POL,2021-09-27,0,0,0,1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Poland,POL,2021-10-11,1,0,0,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,POL,2021-10-25,0,0,0,2402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,POL,2021-11-08,0,0,0,3475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Poland,POL,2021-11-22,0,0,0,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,POL,2021-12-06,0,0,0,2773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,POL,2021-12-20,0,0,0,3469,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Poland,POL,2022-01-03,0,0,0,3430,529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Poland,POL,2022-01-17,1,0,0,2924,5022,82,0,0,0,0,0,0,0,0,0,0,0,0,0,133
Poland,POL,2022-01-31,0,0,0,490,8514,590,0,0,0,0,0,0,0,0,0,0,0,0,0,148
Poland,POL,2022-02-14,0,0,0,54,7481,1452,0,0,0,0,0,0,0,0,0,0,0,0,1,86
Poland,POL,2022-02-28,0,0,0,6,2102,1430,0,0,0,0,0,0,0,0,0,0,0,0,2,28
Poland,POL,2022-03-14,0,0,0,2,615,1328,0,0,0,0,0,0,0,0,0,0,0,0,3,16
Poland,POL,2022-03-28,0,0,0,0,173,1113,0,0,0,0,0,0,0,0,0,0,0,0,7,1
Poland,POL,2022-04-11,0,0,0,0,54,870,0,0,0,0,0,0,0,0,0,0,0,0,6,5
Poland,POL,2022-04-25,0,0,0,1,5,316,1,0,0,1,0,0,0,0,0,0,0,0,2,0
Poland,POL,2022-05-09,0,0,0,0,3,212,2,0,0,0,0,0,0,0,0,0,0,0,6,0
Poland,POL,2022-05-23,0,0,0,0,0,178,2,0,0,1,0,0,0,0,0,0,0,0,2,0
Poland,POL,2022-06-06,0,0,0,0,0,102,7,0,0,5,0,0,0,0,0,0,0,0,2,0
Poland,POL,2022-06-20,0,0,0,0,1,72,6,0,1,27,0,0,0,0,0,0,0,0,2,0
Poland,POL,2022-07-04,0,0,0,0,0,48,4,0,12,95,0,0,0,0,0,0,0,0,0,0
Poland,POL,2022-07-18,0,0,0,0,0,29,7,0,22,232,0,0,0,0,0,0,0,0,0,0
Poland,POL,2022-08-01,0,0,0,0,0,19,4,0,14,537,0,0,0,0,0,0,0,0,4,0
Poland,POL,2022-08-15,0,0,0,0,0,5,5,0,14,828,0,0,0,0,0,0,0,0,2,0
Poland,POL,2022-08-29,0,0,0,0,0,3,2,1,3,595,0,0,0,0,0,0,0,0,1,0
Poland,POL,2022-09-12,0,0,0,0,0,1,0,0,4,444,0,0,0,0,0,0,0,0,0,0
Poland,POL,2022-09-26,0,0,0,0,0,1,0,3,4,547,0,0,0,0,0,0,0,0,1,0
Poland,POL,2022-10-10,0,0,0,0,0,1,0,3,3,637,4,0,0,0,0,0,0,0,2,0
Poland,POL,2022-10-24,0,0,0,0,0,0,0,1,2,285,5,0,0,0,0,0,0,0,0,0
Poland,POL,2022-11-07,0,0,0,0,0,0,0,0,3,239,4,0,0,0,0,0,0,0,0,0
Poland,POL,2022-11-21,0,0,0,0,0,0,0,3,0,95,4,0,0,0,0,0,0,0,0,0
Poland,POL,2022-12-19,0,0,0,0,0,1,0,29,1,111,44,4,0,0,8,0,0,0,0,0
Poland,POL,2023-01-02,0,0,0,0,0,0,0,5,0,48,37,8,1,0,8,0,0,0,0,0
Poland,POL,2023-01-16,0,0,0,0,0,2,0,11,0,46,73,5,8,0,8,0,0,0,1,0
Poland,POL,2023-01-30,0,0,0,0,0,0,0,24,0,34,69,12,13,0,7,4,0,0,2,0
Poland,POL,2023-02-13,0,0,0,0,0,1,0,16,0,26,93,11,61,0,31,2,0,0,10,0
Poland,POL,2023-02-27,0,0,0,0,0,2,0,32,0,23,111,7,227,0,34,14,0,0,11,0
Poland,POL,2023-03-13,0,0,0,0,0,2,0,26,0,36,116,16,504,0,67,29,0,0,7,0
Poland,POL,2023-03-27,0,0,0,0,0,1,0,10,0,11,65,7,512,0,51,25,0,0,5,0
Poland,POL,2023-04-10,0,0,0,0,0,0,0,5,0,3,10,5,214,1,18,16,5,0,3,0
Poland,POL,2023-04-24,0,0,0,0,0,0,0,1,0,1,3,0,119,4,5,9,2,0,0,0
Portugal,PRT,2021-03-15,861,37,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147
Portugal,PRT,2021-04-12,1070,14,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
Portugal,PRT,2021-04-26,408,13,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Portugal,PRT,2021-05-10,678,14,22,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
